cohort,metric,comparison,comparison_label,aggregation_level,unit_id,family,eligible_for_headline,diagnostic_only,reference_median,subject_median,ratio,observation_count,note
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::clone_10k_and_remove_half,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_100_vs_100,btree,True,False,607.85,500.64,0.8236242494036358,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_100_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_100_vs_10k,btree,True,False,1199.36,1203.85,1.0037436632870864,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_100_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_10k_vs_100,btree,True,False,42562.36,33704.98,0.7918964079999324,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_10k_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_10k_vs_10k,btree,True,False,65606.79,54584.21,0.831990255886624,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_random_10k_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_100_vs_100,btree,True,False,727.91,569.19,0.7819510653789618,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_100_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_100_vs_10k,btree,True,False,1549.12,1502.61,0.9699765027886801,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_100_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_10k_vs_10k,btree,True,False,68919.15,56399.42,0.81834178163834,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::difference_staggered_10k_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_neg_vs_100_pos,btree,False,True,5.3,5.3,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_neg_vs_100_pos,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_neg_vs_10k_pos,btree,False,True,6.32,6.02,0.9525316455696201,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_neg_vs_10k_pos,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_pos_vs_100_neg,btree,False,True,5.05,5.3,1.0495049504950495,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_pos_vs_100_neg,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_pos_vs_10k_neg,btree,False,True,6.11,5.88,0.9623567921440261,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_100_pos_vs_10k_neg,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_neg_vs_100_pos,btree,False,True,6.6,6.9,1.0454545454545456,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_neg_vs_100_pos,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_neg_vs_10k_pos,btree,False,True,7.0,6.98,0.9971428571428572,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_neg_vs_10k_pos,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_pos_vs_100_neg,btree,False,True,6.26,6.91,1.1038338658146964,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_pos_vs_100_neg,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_pos_vs_10k_neg,btree,False,True,6.93,6.75,0.974025974025974,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_10k_pos_vs_10k_neg,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_100_vs_100,btree,True,False,464.11,385.95,0.8315916485315981,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_100_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_100_vs_10k,btree,True,False,1212.91,1381.43,1.1389385857153458,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_100_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_10k_vs_100,btree,True,False,1400.69,1218.12,0.8696570975733388,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_10k_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_10k_vs_10k,btree,True,False,45619.15,45524.89,0.9979337624659819,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_random_10k_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_100_vs_100,btree,True,False,249.34,237.3,0.9517125210555868,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_100_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_100_vs_10k,btree,True,False,1463.65,1455.33,0.9943155809107368,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_100_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_10k_vs_10k,btree,True,False,21569.1,21928.95,1.016683589023186,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::intersection_staggered_10k_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_100_vs_100,btree,True,False,442.95,376.37,0.8496895812168417,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_100_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_100_vs_10k,btree,True,False,1069.06,1095.72,1.0249377958206276,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_100_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_10k_vs_100,btree,False,True,1.85,2.12,1.145945945945946,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_10k_vs_100,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_10k_vs_10k,btree,True,False,43028.39,36318.04,0.8440483132183194,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,btree::set::is_subset_10k_vs_10k,btree,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_collect_into,linked_list,True,False,1156.77,604.03,0.5221694891810817,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_collect_into,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter,linked_list,False,True,93.23,93.26,1.0003217848332082,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_mut,linked_list,False,True,93.24,93.23,0.99989274989275,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_mut,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_mut_rev,linked_list,True,False,115.74,111.69,0.9650077760497667,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_mut_rev,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_rev,linked_list,True,False,111.38,115.99,1.041389836595439,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_iter_rev,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_back_pop_back,linked_list,False,True,17.58,0.26,0.014789533560864621,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_back_pop_back,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_front,linked_list,False,True,21.03,24.4,1.1602472658107463,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_front,linked_list,True,True,1252352.0,705536.0,0.5633687653311529,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_front_pop_front,linked_list,False,True,17.37,0.26,0.014968336211859527,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,linked_list::bench_push_front_pop_front,linked_list,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::concat,slice,True,False,647.94,587.89,0.9073216655863197,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::concat,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::contains_last_element,slice,False,True,4.86,3.84,0.7901234567901234,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::contains_last_element,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_diff_one_element_at_beginning,slice,False,True,2.65,0.26,0.09811320754716982,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_diff_one_element_at_beginning,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_same_vector,slice,False,True,0.26,0.26,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_same_vector,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_single_element,slice,False,True,0.26,0.27,1.0384615384615385,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::ends_with_single_element,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::iterator,slice,False,True,4.24,3.46,0.8160377358490566,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::iterator,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::join,slice,True,False,702.54,644.75,0.9177413385714693,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::join,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::mut_iterator,slice,False,True,6.63,0.26,0.0392156862745098,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::mut_iterator,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::push,slice,False,True,2.34,2.25,0.9615384615384616,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::push,slice,True,True,2102788.0,7475200.0,3.5548994953366675,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::random_inserts,slice,True,False,1732.18,1728.12,0.9976561327344732,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::random_inserts,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::random_removes,slice,True,False,1410.93,1508.4,1.0690820947885438,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::random_removes,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::reverse_simd_f64x4,slice,True,False,17547.29,17491.29,0.9968086240097473,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::reverse_simd_f64x4,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::reverse_u128,slice,True,False,18207.84,18639.99,1.0237342814963226,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::reverse_u128,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,ptmalloc,ptmalloc,benchmark_case,slice::reverse_u16,slice,True,False,24374.58,24371.05,0.9998551769917675,3,
rust_std_bench,peak_rss,ptmalloc,ptmalloc,benchmark_case,slice::reverse_u16,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
